"","HG.checked","TreatmentTemp.C","TreatmentTank","Aquarium","Chamber.num","Location","Family","ID","Fertilization Date","Date","days.post.fert","FertilizationDate.hrs","Date.Time","days.hrs.post.fert","Initial.num.indiv(calc)","indiv.dead","fry.dead","eggs.dead","indiv.sampled","hatch.sampled","swim.sampled","dead.sampled","lost.fish","eyed","eye.sampled","%subsample.eyed","num.fry","% hatched","num.hatchlings","num.swimup","# eggs remaining","# organisms remaining","num.remaining (calc)","image.taken","Comments","General Notes","AP data recording notes"
"470",NA,16,"T3","A2",6,"Kup","K06","K06_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,43,5,0,5,NA,1,NA,NA,NA,NA,NA,NA,1,2.7027027027027,1,0,NA,NA,37,NA,NA,"Sampling occurred after hatchling counts, hatchling samples collected and preserved in ethanol",NA
"471",NA,16,"T3","A2",7,"Kup","K07","K07_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,321,9,0,0,NA,20,NA,NA,NA,NA,NA,NA,245,83.9041095890411,245,0,NA,NA,292,"yes",NA,"Sampling occurred after hatchling counts, hatchling samples collected and preserved in ethanol",NA
"472",NA,16,"T3","A2",8,"Kup","K08","K08_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,308,7,0,4,NA,20,NA,NA,NA,NA,NA,NA,94,33.4519572953737,94,0,NA,NA,281,"yes",NA,"Sampling occurred after hatchling counts, hatchling samples collected and preserved in ethanol",NA
"473",NA,16,"T3","A3",9,"Kup","K09","K09_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,295,7,0,7,NA,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,288,NA,NA,NA,NA
"474",NA,16,"T3","A3",10,"Kup","K10","K10_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,42,5,0,5,NA,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,37,NA,NA,NA,NA
"475",NA,16,"T3","A3",11,"Kup","K11","K11_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,304,8,0,8,NA,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,296,"Yes",NA,NA,NA
"476",NA,16,"T3","A3",12,"Kup","K12","K12_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,297,27,0,27,NA,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,270,NA,NA,NA,NA
"477",NA,16,"T3","A4",13,"Kup","K13","K13_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,221,11,0,11,NA,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,210,NA,NA,NA,NA
"478",NA,16,"T3","A4",14,"Kup","K14","K14_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,311,42,0,42,NA,NA,NA,NA,NA,NA,NA,NA,20,7.43494423791822,20,0,NA,NA,269,NA,"Hatchlings not moving, fuzzy eggs",NA,NA
"479",NA,16,"T3","A4",15,"Kup","K15","K15_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,293,40,0,40,NA,NA,NA,NA,NA,NA,NA,NA,8,3.16205533596838,8,0,NA,NA,253,NA,"Fuzzy eggs",NA,NA
"480",NA,16,"T3","A4",16,"Kup","K16","K16_16",2017-06-13,2017-06-22,9,2017-06-13 16:00:00,2017-06-22,8.33333333333576,300,16,0,16,NA,NA,NA,NA,NA,NA,NA,NA,52,18.3098591549296,52,0,NA,NA,284,NA,NA,NA,NA
"481",NA,8,"T1","A1",1,"Kup","K01","K01_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,334,2,0,2,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,322,NA,NA,NA,NA
"482",NA,8,"T1","A1",2,"Kup","K02","K02_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,328,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,318,NA,NA,NA,NA
"483",NA,8,"T1","A1",3,"Kup","K03","K03_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,340,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,330,NA,NA,NA,NA
"484",NA,8,"T1","A1",4,"Kup","K04","K04_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,334,2,0,2,9,NA,NA,NA,NA,0,9,0,0,0,0,0,NA,NA,323,NA,NA,NA,NA
"485",NA,8,"T1","A2",5,"Kup","K05","K05_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,337,1,0,1,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,331,NA,NA,NA,NA
"486",NA,8,"T1","A2",6,"Kup","K06","K06_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,66,4,0,4,5,NA,NA,NA,NA,0,5,0,0,0,0,0,NA,NA,57,NA,NA,NA,NA
"487",NA,8,"T1","A2",7,"Kup","K07","K07_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,341,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,331,NA,NA,NA,NA
"488",NA,8,"T1","A2",8,"Kup","K08","K08_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,342,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,332,NA,"No eyes, but can see little fish embryo in yolk sac",NA,NA
"489",NA,8,"T1","A3",9,"Kup","K09","K09_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,342,0,0,0,11,NA,NA,NA,NA,0,11,0,0,0,0,0,NA,NA,331,NA,NA,NA,NA
"490",NA,8,"T1","A3",10,"Kup","K10","K10_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,328,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,318,NA,NA,NA,NA
"491",NA,8,"T1","A3",11,"Kup","K11","K11_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,337,1,0,1,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,326,NA,NA,NA,NA
"492",NA,8,"T1","A3",12,"Kup","K12","K12_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,332,1,0,1,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,321,NA,NA,NA,NA
"493",NA,8,"T1","A4",13,"Kup","K13","K13_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,329,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,319,NA,NA,NA,NA
"494",NA,8,"T1","A4",14,"Kup","K14","K14_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,334,1,0,1,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,323,NA,NA,NA,NA
"495",NA,8,"T1","A4",15,"Kup","K15","K15_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,345,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,335,NA,NA,NA,NA
"496",NA,8,"T1","A4",16,"Kup","K16","K16_8",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,336,0,0,0,10,NA,NA,NA,NA,0,10,0,0,0,0,0,NA,NA,326,NA,NA,NA,NA
"497",NA,12,"T2","A1",1,"Kup","K01","K01_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,329,3,0,3,9,NA,NA,NA,NA,7,10,70,0,0,0,0,NA,NA,317,NA,NA,NA,NA
"498",NA,12,"T2","A1",2,"Kup","K02","K02_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,322,7,0,7,9,NA,NA,NA,NA,9,10,90,0,0,0,0,NA,NA,306,NA,NA,NA,NA
"499",NA,12,"T2","A1",3,"Kup","K03","K03_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,335,0,0,0,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,325,NA,NA,NA,NA
"500",NA,12,"T2","A1",4,"Kup","K04","K04_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,319,0,0,0,11,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,308,NA,NA,NA,NA
"501",NA,12,"T2","A2",5,"Kup","K05","K05_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,306,0,0,0,10,NA,NA,NA,NA,8,10,80,0,0,0,0,NA,NA,296,NA,NA,NA,NA
"502",NA,12,"T2","A2",6,"Kup","K06","K06_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,109,3,0,3,5,NA,NA,NA,NA,5,5,100,0,0,0,0,NA,NA,101,NA,NA,NA,NA
"503",NA,12,"T2","A2",7,"Kup","K07","K07_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,335,0,0,0,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,325,NA,NA,NA,NA
"504",NA,12,"T2","A2",8,"Kup","K08","K08_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,335,0,0,0,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,325,NA,NA,NA,NA
"505",NA,12,"T2","A3",9,"Kup","K09","K09_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,340,0,0,0,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,330,NA,NA,NA,NA
"506",NA,12,"T2","A3",10,"Kup","K10","K10_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,320,1,0,1,10,NA,NA,NA,NA,5,5,100,0,0,0,0,NA,NA,309,NA,NA,NA,NA
"507",NA,12,"T2","A3",11,"Kup","K11","K11_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,335,1,0,1,10,NA,NA,NA,NA,9,10,90,0,0,0,0,NA,NA,324,NA,NA,NA,NA
"508",NA,12,"T2","A3",12,"Kup","K12","K12_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,341,0,0,0,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,331,NA,NA,NA,NA
"509",NA,12,"T2","A4",13,"Kup","K13","K13_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,317,8,0,8,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,299,NA,NA,NA,NA
"510",NA,12,"T2","A4",14,"Kup","K14","K14_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,338,1,0,1,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,327,NA,NA,NA,NA
"511",NA,12,"T2","A4",15,"Kup","K15","K15_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,333,1,0,1,10,NA,NA,NA,NA,10,10,100,0,0,0,0,NA,NA,322,NA,NA,NA,NA
"512",NA,12,"T2","A4",16,"Kup","K16","K16_12",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,314,4,0,4,10,NA,NA,NA,NA,7,10,70,0,0,0,0,NA,NA,300,NA,NA,NA,NA
"513",NA,16,"T3","A1",1,"Kup","K01","K01_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,164,34,0,34,NA,7,NA,NA,NA,10,10,100,16,13.0081300813008,16,0,NA,NA,123,NA,"remaining eggs look cloudy and unmoving embryos; HG 2022: all remaining eggs presumed to be eyed based on data sheet comments","Hatchling samples collected after hatchling counts",NA
"514",NA,16,"T3","A1",2,"Kup","K02","K02_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,237,12,0,12,5,NA,NA,NA,NA,10,10,100,79,35.9090909090909,78,1,NA,NA,220,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"515",NA,16,"T3","A1",3,"Kup","K03","K03_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,320,55,9,46,10,2,NA,NA,NA,10,10,100,5,1.97628458498024,5,0,NA,NA,253,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"516",NA,16,"T3","A1",4,"Kup","K04","K04_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,252,0,0,0,9,NA,NA,NA,NA,10,10,100,235,96.7078189300412,235,0,NA,NA,243,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"517",NA,16,"T3","A2",5,"Kup","K05","K05_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,258,3,3,0,9,NA,NA,NA,NA,10,10,100,61,24.7967479674797,58,3,NA,NA,246,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"518",NA,16,"T3","A2",6,"Kup","K06","K06_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,37,2,0,2,4,NA,NA,NA,NA,3,4,75,1,3.2258064516129,1,0,NA,NA,31,NA,"HG 2022: eyed stage from sample image","Hatchling samples collected after hatchling counts",NA
"519",NA,16,"T3","A2",7,"Kup","K07","K07_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,292,13,12,1,NA,NA,NA,NA,NA,10,10,100,134,48.0286738351254,134,0,NA,NA,279,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"520",NA,16,"T3","A2",8,"Kup","K08","K08_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,281,11,2,9,8,NA,NA,NA,NA,10,10,100,127,48.4732824427481,127,0,NA,NA,262,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"521",NA,16,"T3","A3",9,"Kup","K09","K09_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,288,74,0,74,10,NA,NA,NA,NA,6,10,60,0,0,0,0,NA,NA,204,NA,"eggs are cloudy, deformed and embryos not obviously moving","Hatchling samples collected after hatchling counts",NA
"522",NA,16,"T3","A3",10,"Kup","K10","K10_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,37,15,0,15,9,NA,NA,NA,NA,8,9,88.8888888888889,0,0,0,0,0,NA,13,NA,"No eggs left, eggs deformed, sample taken, all eggs removed","Hatchling samples collected after hatchling counts",NA
"523",NA,16,"T3","A3",11,"Kup","K11","K11_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,296,115,0,115,9,NA,NA,NA,NA,10,10,100,0,0,0,0,0,NA,172,"yes","remaining eggs are cloudy and deformed, but saw 1 heartbeat, all eggs removed; HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"524",NA,16,"T3","A3",12,"Kup","K12","K12_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,270,265,0,265,10,NA,NA,NA,NA,10,10,100,0,0,0,0,0,NA,-5,"yes","eggs deformed, cloudy. Removed all eggs from chamber, no heartbeats or signs of life, embryonic spines are wavy, abnormal body form compaed to other eggs.All eggs removed from K12, K10, K13; HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"525",NA,16,"T3","A4",13,"Kup","K13","K13_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,210,203,0,203,20,NA,NA,NA,NA,10,10,100,0,0,0,0,0,NA,-13,"yes","no eggs left, fuzzy egg clumps, all eggs removed; HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts","6/23 - T3 K13 - inconsistency between images and data sheet on morts either 203 or 201; lifestage master: 203 morts"
"526",NA,16,"T3","A4",14,"Kup","K14","K14_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,269,261,25,236,NA,NA,NA,NA,NA,10,10,100,2,25,2,0,NA,NA,8,"yes","two alive, all else dead, funjusy egg clumps! Only 2 remaining hatched fish. I moved them to a fresh chamber and removed original chamber; HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"527",NA,16,"T3","A4",15,"Kup","K15","K15_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,253,147,16,131,8,NA,NA,NA,NA,10,10,100,5,5.10204081632653,5,0,NA,NA,98,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"528",NA,16,"T3","A4",16,"Kup","K16","K16_16",2017-06-13,2017-06-23,10,2017-06-13 16:00:00,2017-06-23,9.33333333333576,284,173,8,165,10,10,NA,NA,NA,10,10,100,52,57.1428571428571,51,1,NA,NA,91,"yes","HG 2022: eyed stage from ipad image","Hatchling samples collected after hatchling counts",NA
"529",NA,8,"T1","A1",1,"Kup","K01","K01_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,322,2,0,2,NA,NA,NA,NA,NA,2,7,28.5714285714286,0,0,0,0,NA,NA,320,NA,NA,NA,NA
"530",NA,8,"T1","A1",2,"Kup","K02","K02_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,318,2,0,2,NA,NA,NA,NA,NA,12,14,85.7142857142857,0,0,0,0,NA,NA,316,NA,NA,NA,NA
"531",NA,8,"T1","A1",3,"Kup","K03","K03_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,330,1,0,1,NA,NA,NA,NA,NA,5,5,100,0,0,0,0,NA,NA,329,NA,NA,NA,NA
"532",NA,8,"T1","A1",4,"Kup","K04","K04_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,323,2,0,2,NA,NA,NA,NA,NA,8,8,100,0,0,0,0,NA,NA,321,NA,NA,NA,NA
"533",NA,8,"T1","A2",5,"Kup","K05","K05_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,331,5,0,5,NA,NA,NA,NA,NA,9,12,75,0,0,0,0,NA,NA,326,NA,"Morts listed as 4/5",NA,NA
"534",NA,8,"T1","A2",6,"Kup","K06","K06_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,57,0,0,0,NA,NA,NA,NA,NA,3,6,50,0,0,0,0,NA,NA,57,NA,NA,NA,NA
"535",NA,8,"T1","A2",7,"Kup","K07","K07_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,331,2,0,2,NA,NA,NA,NA,NA,5,6,83.3333333333333,0,0,0,0,NA,NA,329,NA,NA,NA,NA
"536",NA,8,"T1","A2",8,"Kup","K08","K08_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,332,0,0,0,NA,NA,NA,NA,NA,5,8,62.5,0,0,0,0,NA,NA,332,NA,NA,NA,NA
"537",NA,8,"T1","A3",9,"Kup","K09","K09_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,331,0,0,0,NA,NA,NA,NA,NA,4,5,80,0,0,0,0,NA,NA,331,NA,NA,NA,NA
"538",NA,8,"T1","A3",10,"Kup","K10","K10_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,318,3,0,3,NA,NA,NA,NA,NA,6,8,75,0,0,0,0,NA,NA,315,NA,NA,NA,NA
"539",NA,8,"T1","A3",11,"Kup","K11","K11_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,326,1,0,1,NA,NA,NA,NA,NA,7,7,100,0,0,0,0,NA,NA,325,NA,NA,NA,NA
"540",NA,8,"T1","A3",12,"Kup","K12","K12_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,321,0,0,0,NA,NA,NA,NA,NA,0,6,0,0,0,0,0,NA,NA,321,NA,NA,NA,NA
"541",NA,8,"T1","A4",13,"Kup","K13","K13_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,319,0,0,0,NA,NA,NA,NA,NA,19,22,86.3636363636364,0,0,0,0,NA,NA,319,NA,NA,NA,NA
"542",NA,8,"T1","A4",14,"Kup","K14","K14_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,323,4,0,4,NA,NA,NA,NA,NA,11,12,91.6666666666667,0,0,0,0,NA,NA,319,NA,NA,NA,NA
"543",NA,8,"T1","A4",15,"Kup","K15","K15_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,335,0,0,0,NA,NA,NA,NA,NA,4,8,50,0,0,0,0,NA,NA,335,NA,NA,NA,NA
"544",NA,8,"T1","A4",16,"Kup","K16","K16_8",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,326,0,0,0,NA,NA,NA,NA,NA,3,7,42.8571428571429,0,0,0,0,NA,NA,326,NA,NA,NA,NA
"545",NA,12,"T2","A1",1,"Kup","K01","K01_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,317,64,0,64,NA,10,NA,NA,NA,NA,NA,NA,14,5.76131687242798,14,0,NA,NA,243,NA,NA,NA,NA
"546",NA,12,"T2","A1",2,"Kup","K02","K02_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,306,18,0,18,NA,10,NA,NA,NA,NA,NA,NA,15,5.39568345323741,15,0,NA,NA,278,NA,NA,NA,NA
"547",NA,12,"T2","A1",3,"Kup","K03","K03_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,325,4,0,4,NA,10,NA,NA,NA,NA,NA,NA,18,5.78778135048232,18,0,NA,NA,311,NA,NA,NA,NA
"548",NA,12,"T2","A1",4,"Kup","K04","K04_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,308,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,1,0.335570469798658,1,0,NA,NA,298,NA,NA,NA,NA
"549",NA,12,"T2","A2",5,"Kup","K05","K05_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,296,22,0,22,NA,10,NA,NA,NA,NA,NA,NA,16,6.06060606060606,16,0,NA,NA,264,NA,NA,NA,NA
"550",NA,12,"T2","A2",6,"Kup","K06","K06_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,101,24,0,24,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,77,NA,NA,NA,NA
"551",NA,12,"T2","A2",7,"Kup","K07","K07_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,325,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,321,NA,NA,NA,NA
"552",NA,12,"T2","A2",8,"Kup","K08","K08_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,325,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,317,NA,NA,NA,NA
"553",NA,12,"T2","A3",9,"Kup","K09","K09_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,330,4,0,4,NA,10,NA,NA,NA,NA,NA,NA,25,7.91139240506329,25,0,NA,NA,316,NA,NA,NA,NA
"554",NA,12,"T2","A3",10,"Kup","K10","K10_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,309,9,0,9,NA,NA,NA,NA,NA,NA,NA,NA,11,3.66666666666667,11,0,NA,NA,300,NA,NA,NA,NA
"555",NA,12,"T2","A3",11,"Kup","K11","K11_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,324,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1,0.3125,1,0,NA,NA,320,NA,NA,NA,NA
"556",NA,12,"T2","A3",12,"Kup","K12","K12_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,331,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,330,NA,NA,NA,NA
"557",NA,12,"T2","A4",13,"Kup","K13","K13_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,299,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,21,7.36842105263158,21,0,NA,NA,285,NA,NA,NA,NA
"558",NA,12,"T2","A4",14,"Kup","K14","K14_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,327,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,322,NA,NA,NA,NA
"559",NA,12,"T2","A4",15,"Kup","K15","K15_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,322,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,11,3.60655737704918,11,0,NA,NA,305,NA,NA,NA,NA
"560",NA,12,"T2","A4",16,"Kup","K16","K16_12",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,300,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,20,7.06713780918728,20,0,NA,NA,283,NA,NA,NA,NA
"561",NA,16,"T3","A1",1,"Kup","K01","K01_16",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,123,96,5,91,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,"yes","Fungus eggs. Nothing left!",NA,"Inconsistency between image and data binder; data binder has 2 sets of values, also listed as morts 91 eggs 5 hatch"
"562",NA,16,"T3","A1",2,"Kup","K02","K02_16",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,220,176,76,100,NA,NA,5,NA,NA,NA,NA,NA,16,41.025641025641,1,15,NA,NA,39,"yes","fungus eggs - see photo to count egg mortalities",NA,"Image: 100 egg morts, 27 hatchling morts; data binder: 100 egg morts, 27 hatch + 49 dead hatchlings"
"563",NA,16,"T3","A1",3,"Kup","K03","K03_16",2017-06-13,2017-06-25,12,2017-06-13 16:00:00,2017-06-25,11.3333333333358,253,213,8,205,NA,NA,1,NA,NA,NA,NA,NA,1,2.56410256410256,0,1,0,0,39,"yes","One swimmer removed for sample - Fungus eggs, no fish left!",NA,"Inconsistency between image and data binder  - 2 sets of values in data binder, also listed as morts 203 eggs 8 hatch"
