TreatmentTemp.C,TreatmentTank,Aquarium,Chamber.num,Location,Family,ID,Fertilization.Date,Date,days.post.fert,Initial.num.indiv.calc.,num.remaining..calc.
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/20/17,36,79,77
16,T3,,,Kup,K02,T3--K02,6/13/17,7/20/17,37,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/20/17,37,19,19
16,T3,,,Kup,K05,T3--K05,6/13/17,7/20/17,37,203,203
16,T3,,,Kup,K07,T3--K07,6/13/17,7/20/17,37,32,29
16,T3,,,Kup,K08,T3--K08,6/13/17,7/20/17,37,18,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/20/17,37,17,16
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/20/17,36,8,7
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/20/17,36,80,79
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/20/17,36,16,16
8,T1,,,Kup,K01,T1--K01,6/13/17,7/21/17,38,78,78
8,T1,,,Kup,K02,T1--K02,6/13/17,7/21/17,38,177,175
8,T1,,,Kup,K03,T1--K03,6/13/17,7/21/17,38,240,240
8,T1,,,Kup,K04,T1--K04,6/13/17,7/21/17,38,209,206
8,T1,,,Kup,K05,T1--K05,6/13/17,7/21/17,38,154,154
8,T1,,,Kup,K06,T1--K06,6/13/17,7/21/17,38,15,15
8,T1,,,Kup,K07,T1--K07,6/13/17,7/21/17,38,239,238
8,T1,,,Kup,K08,T1--K08,6/13/17,7/21/17,38,249,249
8,T1,,,Kup,K09,T1--K09,6/13/17,7/21/17,38,238,238
8,T1,,,Kup,K10,T1--K10,6/13/17,7/21/17,38,177,173
8,T1,,,Kup,K11,T1--K11,6/13/17,7/21/17,38,208,203
8,T1,,,Kup,K12,T1--K12,6/13/17,7/21/17,38,223,222
8,T1,,,Kup,K13,T1--K13,6/13/17,7/21/17,38,184,184
8,T1,,,Kup,K14,T1--K14,6/13/17,7/21/17,38,217,217
8,T1,,,Kup,K15,T1--K15,6/13/17,7/21/17,38,240,240
8,T1,,,Kup,K16,T1--K16,6/13/17,7/21/17,38,190,190
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/21/17,37,212,206
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/21/17,37,175,167
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/21/17,37,85,85
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/21/17,37,18,18
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/21/17,37,27,27
12,T2,,,Kup,K01,T2--K01,6/13/17,7/21/17,38,120,119
12,T2,,,Kup,K02,T2--K02,6/13/17,7/21/17,38,168,167
12,T2,,,Kup,K03,T2--K03,6/13/17,7/21/17,38,174,174
12,T2,,,Kup,K04,T2--K04,6/13/17,7/21/17,38,132,132
12,T2,,,Kup,K05,T2--K05,6/13/17,7/21/17,38,124,123
12,T2,,,Kup,K06,T2--K06,6/13/17,7/21/17,38,38,37
12,T2,,,Kup,K07,T2--K07,6/13/17,7/21/17,38,188,186
12,T2,,,Kup,K08,T2--K08,6/13/17,7/21/17,38,210,206
12,T2,,,Kup,K09,T2--K09,6/13/17,7/21/17,38,136,134
12,T2,,,Kup,K10,T2--K10,6/13/17,7/21/17,38,136,134
12,T2,,,Kup,K11,T2--K11,6/13/17,7/21/17,38,139,136
12,T2,,,Kup,K12,T2--K12,6/13/17,7/21/17,38,201,196
12,T2,,,Kup,K13,T2--K13,6/13/17,7/21/17,38,132,132
12,T2,,,Kup,K14,T2--K14,6/13/17,7/21/17,38,171,171
12,T2,,,Kup,K15,T2--K15,6/13/17,7/21/17,38,180,180
12,T2,,,Kup,K16,T2--K16,6/13/17,7/21/17,38,184,184
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/21/17,37,108,100
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/21/17,37,147,142
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/21/17,37,39,34
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/21/17,37,-3,-3
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/21/17,37,77,76
16,T3,,,Kup,K02,T3--K02,6/13/17,7/21/17,38,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/21/17,38,19,19
16,T3,,,Kup,K05,T3--K05,6/13/17,7/21/17,38,203,202
16,T3,,,Kup,K07,T3--K07,6/13/17,7/21/17,38,29,28
16,T3,,,Kup,K08,T3--K08,6/13/17,7/21/17,38,18,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/21/17,38,16,13
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/21/17,37,7,5
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/21/17,37,79,76
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/21/17,37,16,13
8,T1,,,Kup,K01,T1--K01,6/13/17,7/22/17,39,78,78
8,T1,,,Kup,K02,T1--K02,6/13/17,7/22/17,39,175,173
8,T1,,,Kup,K03,T1--K03,6/13/17,7/22/17,39,240,239
8,T1,,,Kup,K04,T1--K04,6/13/17,7/22/17,39,206,203
8,T1,,,Kup,K05,T1--K05,6/13/17,7/22/17,39,154,154
8,T1,,,Kup,K06,T1--K06,6/13/17,7/22/17,39,15,15
8,T1,,,Kup,K07,T1--K07,6/13/17,7/22/17,39,238,234
8,T1,,,Kup,K08,T1--K08,6/13/17,7/22/17,39,249,243
8,T1,,,Kup,K09,T1--K09,6/13/17,7/22/17,39,238,235
8,T1,,,Kup,K10,T1--K10,6/13/17,7/22/17,39,173,171
8,T1,,,Kup,K11,T1--K11,6/13/17,7/22/17,39,203,200
8,T1,,,Kup,K12,T1--K12,6/13/17,7/22/17,39,222,222
8,T1,,,Kup,K13,T1--K13,6/13/17,7/22/17,39,184,184
8,T1,,,Kup,K14,T1--K14,6/13/17,7/22/17,39,217,217
8,T1,,,Kup,K15,T1--K15,6/13/17,7/22/17,39,240,240
8,T1,,,Kup,K16,T1--K16,6/13/17,7/22/17,39,190,190
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/22/17,38,206,205
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/22/17,38,167,167
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/22/17,38,85,84
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/22/17,38,18,17
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/22/17,38,27,26
12,T2,,,Kup,K01,T2--K01,6/13/17,7/22/17,39,119,118
12,T2,,,Kup,K02,T2--K02,6/13/17,7/22/17,39,167,165
12,T2,,,Kup,K03,T2--K03,6/13/17,7/22/17,39,174,173
12,T2,,,Kup,K04,T2--K04,6/13/17,7/22/17,39,132,132
12,T2,,,Kup,K05,T2--K05,6/13/17,7/22/17,39,123,121
12,T2,,,Kup,K06,T2--K06,6/13/17,7/22/17,39,37,37
12,T2,,,Kup,K07,T2--K07,6/13/17,7/22/17,39,186,181
12,T2,,,Kup,K08,T2--K08,6/13/17,7/22/17,39,206,203
12,T2,,,Kup,K09,T2--K09,6/13/17,7/22/17,39,134,134
12,T2,,,Kup,K10,T2--K10,6/13/17,7/22/17,39,134,128
12,T2,,,Kup,K11,T2--K11,6/13/17,7/22/17,39,136,131
12,T2,,,Kup,K12,T2--K12,6/13/17,7/22/17,39,196,194
12,T2,,,Kup,K13,T2--K13,6/13/17,7/22/17,39,132,132
12,T2,,,Kup,K14,T2--K14,6/13/17,7/22/17,39,171,171
12,T2,,,Kup,K15,T2--K15,6/13/17,7/22/17,39,180,180
12,T2,,,Kup,K16,T2--K16,6/13/17,7/22/17,39,184,184
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/22/17,38,100,99
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/22/17,38,142,139
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/22/17,38,34,29
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/22/17,38,-3,-3
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/22/17,38,76,76
16,T3,,,Kup,K02,T3--K02,6/13/17,7/22/17,39,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/22/17,39,19,19
16,T3,,,Kup,K05,T3--K05,6/13/17,7/22/17,39,202,201
16,T3,,,Kup,K07,T3--K07,6/13/17,7/22/17,39,28,27
16,T3,,,Kup,K08,T3--K08,6/13/17,7/22/17,39,18,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/22/17,39,13,13
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/22/17,38,5,4
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/22/17,38,76,71
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/22/17,38,13,11
8,T1,,,Kup,K01,T1--K01,6/13/17,7/23/17,40,78,67
8,T1,,,Kup,K02,T1--K02,6/13/17,7/23/17,40,173,159
8,T1,,,Kup,K03,T1--K03,6/13/17,7/23/17,40,239,220
8,T1,,,Kup,K04,T1--K04,6/13/17,7/23/17,40,203,184
8,T1,,,Kup,K05,T1--K05,6/13/17,7/23/17,40,154,139
8,T1,,,Kup,K06,T1--K06,6/13/17,7/23/17,40,15,14
8,T1,,,Kup,K07,T1--K07,6/13/17,7/23/17,40,234,208
8,T1,,,Kup,K08,T1--K08,6/13/17,7/23/17,40,243,231
8,T1,,,Kup,K09,T1--K09,6/13/17,7/23/17,40,235,217
8,T1,,,Kup,K10,T1--K10,6/13/17,7/23/17,40,171,153
8,T1,,,Kup,K11,T1--K11,6/13/17,7/23/17,40,200,179
8,T1,,,Kup,K12,T1--K12,6/13/17,7/23/17,40,222,207
8,T1,,,Kup,K13,T1--K13,6/13/17,7/23/17,40,184,162
8,T1,,,Kup,K14,T1--K14,6/13/17,7/23/17,40,217,205
8,T1,,,Kup,K15,T1--K15,6/13/17,7/23/17,40,240,227
8,T1,,,Kup,K16,T1--K16,6/13/17,7/23/17,40,190,174
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/23/17,39,205,188
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/23/17,39,167,151
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/23/17,39,84,79
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/23/17,39,17,17
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/23/17,39,26,16
12,T2,,,Kup,K01,T2--K01,6/13/17,7/23/17,40,118,113
12,T2,,,Kup,K02,T2--K02,6/13/17,7/23/17,40,165,158
12,T2,,,Kup,K03,T2--K03,6/13/17,7/23/17,40,173,167
12,T2,,,Kup,K04,T2--K04,6/13/17,7/23/17,40,132,127
12,T2,,,Kup,K05,T2--K05,6/13/17,7/23/17,40,121,114
12,T2,,,Kup,K06,T2--K06,6/13/17,7/23/17,40,37,37
12,T2,,,Kup,K07,T2--K07,6/13/17,7/23/17,40,181,174
12,T2,,,Kup,K08,T2--K08,6/13/17,7/23/17,40,203,195
12,T2,,,Kup,K09,T2--K09,6/13/17,7/23/17,40,134,127
12,T2,,,Kup,K10,T2--K10,6/13/17,7/23/17,40,128,125
12,T2,,,Kup,K11,T2--K11,6/13/17,7/23/17,40,131,121
12,T2,,,Kup,K12,T2--K12,6/13/17,7/23/17,40,194,187
12,T2,,,Kup,K13,T2--K13,6/13/17,7/23/17,40,132,127
12,T2,,,Kup,K14,T2--K14,6/13/17,7/23/17,40,171,166
12,T2,,,Kup,K15,T2--K15,6/13/17,7/23/17,40,180,174
12,T2,,,Kup,K16,T2--K16,6/13/17,7/23/17,40,184,178
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/23/17,39,99,98
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/23/17,39,139,138
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/23/17,39,29,27
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/23/17,39,-3,-3
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/23/17,39,76,70
16,T3,,,Kup,K02,T3--K02,6/13/17,7/23/17,40,19,19
16,T3,,,Kup,K04,T3--K04,6/13/17,7/23/17,40,19,17
16,T3,,,Kup,K05,T3--K05,6/13/17,7/23/17,40,201,201
16,T3,,,Kup,K07,T3--K07,6/13/17,7/23/17,40,27,26
16,T3,,,Kup,K08,T3--K08,6/13/17,7/23/17,40,18,18
16,T3,,,Kup,K16,T3--K16,6/13/17,7/23/17,40,13,13
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/23/17,39,4,4
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/23/17,39,71,70
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/23/17,39,11,9
8,T1,,,Oks 3,O1,T1--O1,6/14/17,7/24/17,40,188,174
8,T1,,,Oks 3,O2,T1--O2,6/14/17,7/24/17,40,151,151
8,T1,,,Oks 3,O4,T1--O4,6/14/17,7/24/17,40,79,79
8,T1,,,Oks 3,O5,T1--O5,6/14/17,7/24/17,40,17,17
8,T1,,,Oks 3,O6,T1--O6,6/14/17,7/24/17,40,16,-2
12,T2,,,Oks 3,O1,T2--O1,6/14/17,7/24/17,40,98,98
12,T2,,,Oks 3,O2,T2--O2,6/14/17,7/24/17,40,138,137
12,T2,,,Oks 3,O4,T2--O4,6/14/17,7/24/17,40,27,25
12,T2,,,Oks 3,O5,T2--O5,6/14/17,7/24/17,40,-3,-3
12,T2,,,Oks 3,O6,T2--O6,6/14/17,7/24/17,40,70,70
16,T3,,,Oks 3,O1,T3--O1,6/14/17,7/24/17,40,4,4
16,T3,,,Oks 3,O2,T3--O2,6/14/17,7/24/17,40,70,70
16,T3,,,Oks 3,O6,T3--O6,6/14/17,7/24/17,40,9,9
